id_shoot,gk_dis,pla_dis,goal_dis,goal_ang,goalkeeper_overcoming_angle,closest_player_angle,shot_body_part,shot_type,Qt_rivals_cone,Qt_teammate_cone,under_pressure,shot_first_time,shot_one_on_one,Target,shot_statsbomb_xg
c5341577-e1ca-4742-98fb-dc745cbbe103,8.273451516749224,2.863564212655265,13.926952286842951,19.47070086571299,1.9584963075152066,108.75605871678223,Right Foot,Open Play,1,0,,,True,0,0.2009693
1aedaf9e-bc12-4d0a-953d-bd0f7db3688a,15.68215546409358,6.5253352404301745,17.831432920547922,19.33289386950139,2.068916832415349,71.25008785782715,Right Foot,Open Play,1,0,,True,,0,0.096383646
96b28bfc-d174-4b38-86cf-5a43cda4a14f,14.725827650763812,2.8000000000000043,15.839823231336897,25.13512065275065,5.8753988719207415,68.76710770458158,Left Foot,Open Play,2,0,,True,,0,0.09887917
b9ca5464-1f5a-401b-a31d-8101bd61072a,22.121934815924206,10.23132444994292,22.10203610530034,19.806728658050954,0.19786441192366347,6.525873897458984,Left Foot,Free Kick,8,1,,,,0,0.07893826
75bdc651-c041-4021-b201-cb9eb8b97837,8.296987405076615,8.296987405076615,2.549509756796393,122.60728652305389,144.36724529133164,144.36724529133164,Left Foot,Open Play,0,0,,,True,1,0.9761923
5eeab880-4efe-4bcf-bf43-f894f508c31b,5.731491952362843,0.6403124237432796,7.648529270389181,59.82106807091832,0.2162094624598187,134.45260474912166,Head,Open Play,1,0,True,,True,0,0.20307332
6edda5fc-a9ad-4115-994c-27376367c274,18.05103875127412,9.265527507918804,18.853381659532598,23.98461913537423,4.676283931660533,11.708616629705707,Left Foot,Free Kick,7,0,,,,0,0.09501523
8c5df876-6d67-4493-aab9-ee47c4ac9711,34.364225584174015,4.494441010848853,35.351096164051256,12.885082920946669,0.09901334529192787,118.87112601508892,Right Foot,Free Kick,3,0,,,,0,0.017764185
510062b4-1210-46eb-b400-8dd0631b07b8,13.823530663329105,0.41231056256176674,15.023315213360869,25.14822812809204,5.903354379482885,50.18352995798623,Left Foot,Open Play,1,0,True,True,,0,0.11245217
ce93dbcd-25d3-4a2c-b702-1215cf5a48fa,10.867382389517724,1.1401754250991352,11.954078801814886,13.567912600879746,1.0660992561342806,40.989854393877664,Left Foot,Open Play,1,0,,,True,0,0.054102834
759f002e-906d-4e6c-a380-5fa762afc864,13.510366390294527,1.4866068747318464,15.368799562750498,18.199165053045416,1.9506855847651543,3.1774495406935017,Left Foot,Open Play,3,0,,,,0,0.030959154
992051dc-65fe-47e0-b31f-022efec7eda0,8.699999999999998,0.9486832980505115,9.571311299921238,28.201780791938862,1.0581567028450347,63.77397314737333,Left Foot,Open Play,1,0,,True,,0,0.08542095
5aed2f8f-c46c-4718-82ab-23c88d77a0ee,24.16029801140707,9.154780172128659,23.84722206044134,14.30000535593808,0.5093067433248335,4.050092021426629,Left Foot,Free Kick,4,0,,,,0,0.044592485
69328f05-8f5b-4f01-b254-50a2209a3cc5,4.080441152620644,1.0630145812734624,13.26084461865081,24.926453235462724,0.9733783275211899,103.76007977670758,Left Foot,Open Play,1,0,,True,,1,0.29141483
e8bf334b-5fec-46e5-b422-1c8528d81a47,9.200543462209174,1.2165525060596472,12.837834708392217,23.961470604720823,1.823640331565057,150.14602854341018,Left Foot,Open Play,2,0,,,,0,0.07794037
ba5ab9ce-69e0-4963-80b5-34c07ce4da55,19.684003657792783,5.124451190127575,21.83872706913111,19.690682807343826,2.5606749806214006,3.355925230963181,Right Foot,Open Play,3,0,,True,,0,0.048743222
feff0ad0-9d59-46c8-a6f6-ff4f9a357b06,12.332882874656685,2.7202941017470916,13.418271125595881,30.003453950742447,0.8931803281880762,16.699244233993593,Head,Open Play,1,0,,,,0,0.03818405
e092fe66-4fd7-40e3-a606-c227333dca67,13.727709204379291,1.1401754250991287,16.80267835792853,25.268534857743305,0.016847452123479607,23.518207697641795,Right Foot,Open Play,1,0,True,,,0,0.051461197
9474126e-22fa-4d5a-893b-08529b1fb9cf,18.74486596377792,3.5846896657869793,20.0810856280232,15.057041075212743,0.8205248676950718,12.52496802416104,Right Foot,Open Play,1,0,,,,0,0.034160636
042e003a-89b4-4ced-a261-27c2467d0beb,20.604125800431326,2.7730849247724074,23.76552124402071,17.823942343642965,0.013586857591245576,9.567431659558734,Left Foot,Open Play,2,0,,,,0,0.03886047
d1eacbf8-fed7-4347-9202-eb4a2676100e,20.053179299053802,3.0528675044947455,23.18641843838759,17.174319891961666,1.030224708451294,8.501175387977458,Left Foot,Open Play,1,0,,,,0,0.037237283
47204227-418b-4fdf-976d-0779a075e1b8,26.666083326952975,4.219004621945786,28.256149773102486,14.11109717553555,0.9511927891822368,18.44364273507725,Right Foot,Open Play,2,1,,,,0,0.021675078
6c09c06a-9942-44d6-8ddb-3c34b9816ce3,13.790576492663376,4.518849411077992,14.785127662620969,22.321388023336272,3.8147343009176455,29.36022571035353,Right Foot,Open Play,3,1,,True,,0,0.064202756
103e6d5f-c10d-4d2f-a74e-808ab78157ce,28.304416616492908,3.0886890422961026,31.517931404202272,14.564036558366245,0.4630436034167121,29.603748109642787,Right Foot,Open Play,3,1,,,,0,0.020938296
232a77b0-107d-4bbf-822c-f87000aa0a57,7.789736837660178,1.4866068747318464,5.852349955359813,41.20609973512697,0.6325775401167908,5.21586391590531,Head,Open Play,3,0,,,,0,0.104497105
717dd9c4-5ec7-44dd-80de-e26788fcdef1,8.354639429682157,2.906888370749732,11.100450441310924,35.60317661971493,9.231745432986138,163.67250061572759,Right Foot,Open Play,2,0,,True,,0,0.15296176
18b170d0-3001-4e74-bf28-75d389296306,23.785709995709613,2.6870057685088837,26.495471311150514,15.643190598385276,0.3637778388670796,25.70995378081117,Left Foot,Open Play,3,0,,,,0,0.02749131
811a70c8-7d8d-4d7c-b66b-328021e9d427,17.807021087200408,2.5495097567963922,21.18584433059018,19.62146818871605,0.6268115791550364,96.63251461513846,Left Foot,Open Play,3,0,,True,,0,0.051498987
22fc663e-75b8-484a-81e7-a3efe1b40169,14.354441821262153,1.9235384061671255,16.175598906995678,21.412337299642488,1.95162766884985,24.01121129242042,Left Foot,Open Play,2,0,,,,0,0.063643776
65c20fce-2324-4324-8f7b-bd1353dd0b76,18.420097719610506,3.190611226708761,20.120139164528663,18.19473047385493,0.3507162765780299,27.83137547931531,Right Foot,Open Play,2,0,,,,0,0.04283516
8ccad110-e72a-4703-83d9-fc6d5b405670,11.595257651298667,1.204159457879236,13.472935834479438,29.08488621079527,8.991118989433863,26.4177615799024,Right Foot,Open Play,1,0,,,,0,0.09201574
e711de9c-0865-4384-9b11-55d092437694,7.602631123499279,1.3416407864998803,9.786214794290993,43.62766867275935,10.831651519551215,104.22596389875206,Left Foot,Open Play,1,0,,,True,1,0.4184496
a47b2dc0-8793-45de-ad9a-78361a1578d8,20.086313748420835,1.2727922061357886,21.38270329027647,13.526112759607322,1.5473242787791488,0.33703010985761495,Right Foot,Open Play,2,0,,,,0,0.014482854
85cc3f90-5e64-46d3-9906-7ebdcc7c832a,26.49698096010185,2.9120439557122175,27.622635645426747,15.488801312907226,0.45899582787569265,31.2535826155233,Left Foot,Open Play,2,0,,,,0,0.025733665
49709c20-fa93-4458-916e-a443a1e4efd3,14.34503398392628,1.920937271229852,15.498709623707388,14.222806490065091,1.065077706693466,85.62706872311898,Right Foot,Open Play,1,0,,True,,0,0.058749907
32d5f7a3-f82b-4f07-a3c6-491715da309d,15.839823231336897,1.9646882704388555,17.5148508415002,21.480389340571683,5.101859893278399,12.226876242180149,Right Foot,Open Play,1,0,,,,0,0.069709174
aa044e1c-8cbc-4344-ad6f-f5c9ff520e72,22.88055943372014,0.7999999999999972,24.267055857684916,13.579566974530689,1.9546513993938588,38.423885789445514,Left Foot,Open Play,2,1,,,,0,0.024455013
